id,artist,title,label,category,format,price,item_url,thumb_url
3823,Dewemer,Long Low Edmund,System 108,house,2x12inch,10.99,https://clone.nl//item57559.html,https://clone.nl/platen/artwork/large/plaatimage57464.jpg
3824,DJ Fettburger & DJ Speckgurtel,Red Scorpions Remixes,Ndatl Muzik,house,12inch,13.99,https://clone.nl//item57556.html,https://clone.nl/platen/artwork/large/plaatimage56923.jpg
3825,A Psychic Yes,Maze Dream,Dekmantel,house,12inch,12.99,https://clone.nl//item57553.html,https://clone.nl/platen/artwork/large/plaatimage56920.jpg
3826,Jiska Huizing & Rudi Valdersnes,IDE002,2000 black,house,12inch,12.49,https://clone.nl//item57552.html,https://clone.nl/platen/artwork/large/plaatimage56919.jpg
3827,Derek Carr,Reset ep,Eglo,house,12inch,12.49,https://clone.nl//item57534.html,https://clone.nl/platen/artwork/large/plaatimage56900.jpg
3828,Odopt,Sociopath EP,Butter Sessions,house,12inch,11.49,https://clone.nl//item57533.html,https://clone.nl/platen/artwork/large/plaatimage56899.jpg
3829,Fiedel & Bodyjack,Duel Series I: Fiedel vs Bodyjack,Idle Hands,house,12inch,10.49,https://clone.nl//item57522.html,https://clone.nl/platen/artwork/large/plaatimage56887.jpg
3830,Albinos,Ritual House Vol.7,Tiffs Joints,house,12inch,11.49,https://clone.nl//item57520.html,https://clone.nl/platen/artwork/large/plaatimage56885.jpg
3831,DJ Rocca,Slide To Unlock,Nightwind Records,house,12inch,21.99,https://clone.nl//item57517.html,https://clone.nl/platen/artwork/large/plaatimage56882.jpg
3832,DJ Yaroze,Country Club Ep,Animalia,house,12inch,9.99,https://clone.nl//item57497.html,https://clone.nl/platen/artwork/large/plaatimage56862.jpg
3833,Two Full Minds,Michael's Path,Magnetron Music,house,12inch,9.99,https://clone.nl//item57494.html,https://clone.nl/platen/artwork/large/plaatimage56859.jpg
3834,Two Full Minds,No Smoke EP,Mistress Recordings,house,12inch,10.99,https://clone.nl//item57493.html,https://clone.nl/platen/artwork/large/plaatimage56858.jpg
3835,Various Artists,"ORANGE: Jor-El, Karima F, Basic Soul Unit, Christopher Rau",Upstairs Asylum Recordings,house,12inch,13.99,https://clone.nl//item57483.html,https://clone.nl/platen/artwork/large/plaatimage56848.jpg
3836,Various Artists,Djax-re-up Volume 2,Klasse Wrecks,house,2x12inch,10.99,https://clone.nl//item57467.html,https://clone.nl/platen/artwork/large/plaatimage56831.jpg
3837,SJ Tequilla,DEAIK,Plush Records,house,12inch,13.99,https://clone.nl//item57434.html,https://clone.nl/platen/artwork/large/plaatimage56799.jpg
3838,PST & DJFB,Recording 4,JIN,house,12inch,13.49,https://clone.nl//item57432.html,https://clone.nl/platen/artwork/large/plaatimage56797.jpg
3839,JVXTA,The Possible EP,Dekmantel,house,12inch,25.99,https://clone.nl//item57431.html,https://clone.nl/platen/artwork/large/plaatimage56844.jpg
3840,Project Pablo,Sofware,Nous klaer Audio,house,12inch,9.99,https://clone.nl//item57418.html,https://clone.nl/platen/artwork/large/plaatimage56784.jpg
3841,Artiste Inconnu,Bodies in Motion One,Moto Music,house,12inch,12.99,https://clone.nl//item57412.html,https://clone.nl/platen/artwork/large/plaatimage56777.jpg
3842,Bakongo,Momoweb / Disposition / Goulbap,Pacific Rhythm,house,12inch,20.99,https://clone.nl//item57401.html,https://clone.nl/platen/artwork/large/plaatimage56771.jpg
3843,Ellinor Jackson,Knowledge,Chiwax,house,12inch,10.49,https://clone.nl//item57396.html,https://clone.nl/platen/artwork/large/plaatimage56765.jpg
3844,Windows,Lost For Love,Rawax,house,12inch,10.99,https://clone.nl//item57395.html,https://clone.nl/platen/artwork/large/plaatimage56764.jpg
3845,DNAonDNA,Nonchalant Sounds From Across The Solar System,Above Board Projects,house,12inch,24.49,https://clone.nl//item57333.html,https://clone.nl/platen/artwork/large/plaatimage56699.jpg
3846,Lolo,Enter The Simulated Platform (Incl. Two Phase U Remix),Playground Records,house,12inch,12.99,https://clone.nl//item57320.html,https://clone.nl/platen/artwork/large/plaatimage56681.jpg
3847,Gene Tellem,The Inner Dance EP,Pretty Sneaky,house,12inch,10.99,https://clone.nl//item57289.html,https://clone.nl/platen/artwork/large/plaatimage56650.jpg
3848,D_Roots,Stream of data EP,Midnight Shift,house,12inch,12.99,https://clone.nl//item57278.html,https://clone.nl/platen/artwork/large/plaatimage56639.jpg
3849,Haruka,Senko,Land Of Dance Records,house,12inch,10.99,https://clone.nl//item57275.html,https://clone.nl/platen/artwork/large/plaatimage56636.jpg
3850,Julius Steinhoff,Forgotten Garden,In The Future,house,12inch,9.99,https://clone.nl//item57269.html,https://clone.nl/platen/artwork/large/plaatimage56630.jpg
3851,The Strictly Jaz Unit,The Tempest,Tresor,house,2LP,32.99,https://clone.nl//item57262.html,https://clone.nl/platen/artwork/large/plaatimage61503.jpg
3852,Hieroglyphic Being,A Synthetic Love Life Vol. 3,Haista Records,house,12inch,9.99,https://clone.nl//item57261.html,https://clone.nl/platen/artwork/large/plaatimage61504.jpg
3853,Philou Louzolo,Shinobi Of Wokoundou,Ojodeapolo,house,12inch,9.99,https://clone.nl//item57256.html,https://clone.nl/platen/artwork/large/plaatimage56620.jpg
3854,SLY,Slippin EP,Dopeness Galore,house,12inch,16.49,https://clone.nl//item57251.html,https://clone.nl/platen/artwork/large/plaatimage56613.jpg
3855,Joey G ii ,The Ghost EP ,TSWG,house,12inch,13.99,https://clone.nl//item57241.html,https://clone.nl/platen/artwork/large/plaatimage56605.jpg
3856,Gary Martin ,Perfectly Good EP,Yoyaku,house,12inch,15.49,https://clone.nl//item57238.html,https://clone.nl/platen/artwork/large/plaatimage56617.jpg
3857,Darling & Lexi,Darling & Lexi,Dacha,house,12inch,13.49,https://clone.nl//item57228.html,https://clone.nl/platen/artwork/large/plaatimage56594.jpg
3858,Tim Jackiw,City In The Clouds EP,Lobster Theremin,house,12inch,26.99,https://clone.nl//item57222.html,https://clone.nl/platen/artwork/large/plaatimage56588.jpg
3859,DJ Different,Wilcoxia Poselgeri,Dark Groove Records,house,12inch,13.99,https://clone.nl//item57221.html,https://clone.nl/platen/artwork/large/plaatimage56587.jpg
3860,Various Artists,RM12004,In Dust We Trust,house,12inch,13.49,https://clone.nl//item57220.html,https://clone.nl/platen/artwork/large/plaatimage56586.jpg
3861,Unknown Artist,Untitled,Rawax,house,12inch,9.99,https://clone.nl//item57208.html,https://clone.nl/platen/artwork/large/plaatimage56572.jpg
3862,Mr Tophat,Dusk To Dawn: Part I,RTS,house,2LP,10.49,https://clone.nl//item57201.html,https://clone.nl/platen/artwork/large/plaatimage56566.jpg
3863,Deesigner,CY-39,DEMENT3D,house,12inch,16.99,https://clone.nl//item57194.html,https://clone.nl/platen/artwork/large/plaatimage56560.jpg
3864,Soela,Lily EP,Nous klaer Audio,house,12inch,19.99,https://clone.nl//item57192.html,https://clone.nl/platen/artwork/large/plaatimage56558.jpg
3865,Cameo Blush,Murky Waters,Dansu Discs,house,12inch,12.99,https://clone.nl//item57191.html,https://clone.nl/platen/artwork/large/plaatimage56557.jpg
3866,Tommy Vicari Jnr,Kept In,Pear,house,12inch,11.49,https://clone.nl//item57188.html,https://clone.nl/platen/artwork/large/plaatimage56554.jpg
3867,Decius,Paradise,antinote,house,12inch,18.99,https://clone.nl//item57186.html,https://clone.nl/platen/artwork/large/plaatimage56552.jpg
3868,Various Artists,Keep It Deep Vol 2,Multiplex,house,12inch,11.99,https://clone.nl//item57151.html,https://clone.nl/platen/artwork/large/plaatimage56522.jpg
3869,The Abstract Eye,What's Real Anymore,La Bella Di Notte,house,12inch,19.99,https://clone.nl//item57147.html,https://clone.nl/platen/artwork/large/plaatimage56520.jpg
3870,Crump,Charcoal,Help Recordings,house,12inch,22.49,https://clone.nl//item57139.html,https://clone.nl/platen/artwork/large/plaatimage56512.jpg
3871,Karen Gwyer,Man on Mountain,Saft Records,house,12inch,9.99,https://clone.nl//item57132.html,https://clone.nl/platen/artwork/large/plaatimage56505.jpg
3872,Mickey Pearce ,Smelling of Incense,Hubplate,house,12inch,9.99,https://clone.nl//item57131.html,https://clone.nl/platen/artwork/large/plaatimage56503.jpg
3873,Unknown Artist,WLSLTD09,The New Dance Affair,house,12inch,11.99,https://clone.nl//item57124.html,https://clone.nl/platen/artwork/large/plaatimage56497.jpg
3874,Native Cruise,Desert Theory,Funnuvojere Records,house,12inch,9.99,https://clone.nl//item57123.html,https://clone.nl/platen/artwork/large/plaatimage56496.jpg
3875,K15 & SMBD,Earth State EP,Magic Power,house,12inch,9.99,https://clone.nl//item57114.html,https://clone.nl/platen/artwork/large/plaatimage56490.jpg
3876,Diego Krause,Bring The Noise,Out The Flat,house,12inch,12.49,https://clone.nl//item57085.html,https://clone.nl/platen/artwork/large/plaatimage56464.jpg
3877,Mike Perras,Beginning Of Life,Livity Sound,house,12inch,10.99,https://clone.nl//item57081.html,https://clone.nl/platen/artwork/large/plaatimage56459.jpg
3878,Deanne Day (Andrew Weatherall),The Long First Friday / Hardly Breathe,Palinoia,house,12inch,9.99,https://clone.nl//item57075.html,https://clone.nl/platen/artwork/large/plaatimage56453.jpg
3879,Various Artists,Bullets Number 3,00AM,house,12inch,11.49,https://clone.nl//item57067.html,https://clone.nl/platen/artwork/large/plaatimage56444.jpg
3880,River Yarra,Frogmania,Nous klaer Audio,house,12inch,10.99,https://clone.nl//item57065.html,https://clone.nl/platen/artwork/large/plaatimage56442.jpg
3881,DiSKOP,16,Sobo,house,12inch,9.99,https://clone.nl//item57064.html,https://clone.nl/platen/artwork/large/plaatimage56441.jpg
3882,Garrett David,The Queen! Tracks Pt. 2,BAR Records,house,EP,9.99,https://clone.nl//item57062.html,https://clone.nl/platen/artwork/large/plaatimage56439.jpg
3883,Dj Octopus,Quattordici,Bass Culture,house,12inch,12.99,https://clone.nl//item57046.html,https://clone.nl/platen/artwork/large/plaatimage56424.jpg
3884,Shampoo Douglas,InstaGame 4 PistaFame,Public Possession,house,12inch,11.99,https://clone.nl//item57045.html,https://clone.nl/platen/artwork/large/plaatimage56423.jpg
3885,Martinez,Rundown Landscape EP,Clouded House,house,12inch,12.99,https://clone.nl//item57044.html,https://clone.nl/platen/artwork/large/plaatimage56422.jpg
3886,West Loop Chicago,Third Circle EP,Klasse Wrecks,house,12inch,10.99,https://clone.nl//item57042.html,https://clone.nl/platen/artwork/large/plaatimage56420.jpg
3887,Daniel Kovac,Base Ep ,Pretty Sneaky,house,12inch,11.99,https://clone.nl//item57032.html,https://clone.nl/platen/artwork/large/plaatimage56411.jpg
3888,Peggy Gou,DJ Kicks,Wicked Wax,house,2x12inch + Download,29.99,https://clone.nl//item57030.html,https://clone.nl/platen/artwork/large/plaatimage56409.jpg
3889,Patience Africa,Wozani,Wicked Wax,house,12inch,23.99,https://clone.nl//item56996.html,https://clone.nl/platen/artwork/large/plaatimage56364.jpg
3890,Leif,Loom Dream,Dust World,house,LP,9.99,https://clone.nl//item56993.html,https://clone.nl/platen/artwork/large/plaatimage56361.jpg
3891,Ebende / Matina,Logik EP,Nightwind Records,house,12inch,21.99,https://clone.nl//item56981.html,https://clone.nl/platen/artwork/large/plaatimage56348.jpg
3892,Unslaved,Screen Drain,Animalia,house,12inch,9.99,https://clone.nl//item56976.html,https://clone.nl/platen/artwork/large/plaatimage56344.jpg
3893,Lord Tusk,Tell Me feat Tyson  / Healer,Magnetron Music,house,7inch,9.99,https://clone.nl//item56956.html,https://clone.nl/platen/artwork/large/plaatimage56324.jpg
3894,Boyd Jarvis,The Music Got Me (2019 Repress),Mistress Recordings,house,12inch,10.99,https://clone.nl//item56952.html,https://clone.nl/platen/artwork/large/plaatimage56320.jpg
3895,Gloved Hands,A Great Long Pause,Upstairs Asylum Recordings,house,12inch,13.99,https://clone.nl//item56944.html,https://clone.nl/platen/artwork/large/plaatimage56369.jpg
3896,Liou,FH13,Klasse Wrecks,house,12inch,10.99,https://clone.nl//item56936.html,https://clone.nl/platen/artwork/large/plaatimage56299.jpg
3897,Cando,Bleak / Sundown,Plush Records,house,12inch,13.99,https://clone.nl//item56933.html,https://clone.nl/platen/artwork/large/plaatimage56296.jpg
3898,SIMIC,Atwater Dance,JIN,house,12inch,13.49,https://clone.nl//item56930.html,https://clone.nl/platen/artwork/large/plaatimage56292.jpg
3899,Superpitcher,Sketch Of Japan,Dekmantel,house,12inch,25.99,https://clone.nl//item56912.html,https://clone.nl/platen/artwork/large/plaatimage56270.jpg
3900,Memphis,Ukigumo (Floating Clouds),Nous klaer Audio,house,12inch,9.99,https://clone.nl//item56899.html,https://clone.nl/platen/artwork/large/plaatimage56258.jpg
3901,Various Artists,Family Matters Vol.2,Microdosing,house,12inch,12.49,https://clone.nl//item56898.html,https://clone.nl/platen/artwork/large/plaatimage56257.jpg
3902,Unknown Artist,Untitled,Artifact,house,12inch,10.49,https://clone.nl//item56872.html,https://clone.nl/platen/artwork/large/plaatimage56231.jpg
3903,Aleksandir,ARS003,Lobster Theremin,house,12inch,13.99,https://clone.nl//item56865.html,https://clone.nl/platen/artwork/large/plaatimage56220.jpg
3904,Strategy,Tropical Storm,Pluma,house,12inch,11.49,https://clone.nl//item56864.html,https://clone.nl/platen/artwork/large/plaatimage56219.jpg
3905,Michailo / Irakli,Release,Only One Music,house,12inch,10.99,https://clone.nl//item56863.html,https://clone.nl/platen/artwork/large/plaatimage56218.jpg
3906,Tee Mango,50 Songs - EP1,Freddy Fresh Classic Edition,house,12inch,10.99,https://clone.nl//item56862.html,https://clone.nl/platen/artwork/large/plaatimage56217.jpg
3907,Marquis Hawkes and DJ Haus ,Haus vs Hawkes (Let The Rhythm EP),Chiwax,house,12inch,10.49,https://clone.nl//item56857.html,https://clone.nl/platen/artwork/large/plaatimage56213.jpg
3908,Harmonious Thelonious,Unidentified Ensemble plays...Harmonious Thelonious,DBH Records,house,12inch,10.99,https://clone.nl//item56835.html,https://clone.nl/platen/artwork/large/plaatimage56254.jpg
3909,Debugger ,Thread Safety EP,Drumpoet Community,house,12inch,23.99,https://clone.nl//item56832.html,https://clone.nl/platen/artwork/large/plaatimage56191.jpg
3910,Blutch ,L ile,Visions,house,12inch,12.49,https://clone.nl//item56826.html,https://clone.nl/platen/artwork/large/plaatimage56184.jpg
3911,Forte,Intermissions,Mode Of Expression,house,12inch,11.99,https://clone.nl//item56821.html,https://clone.nl/platen/artwork/large/plaatimage56178.jpg
3912,Otakhee,OTX,Trusted Meds,house,12inch,11.99,https://clone.nl//item56820.html,https://clone.nl/platen/artwork/large/plaatimage61505.jpg
3913,Mirlaqi,Systeme Ep,Trusted Meds,house,12inch,11.99,https://clone.nl//item56818.html,https://clone.nl/platen/artwork/large/plaatimage56378.jpg
3914,Chontane & J.Manuel,Magic Power 02,Neotropiq,house,12inch,13.99,https://clone.nl//item56813.html,https://clone.nl/platen/artwork/large/plaatimage56170.jpg
3915,Kota Motomura,New Experience,Safe Trip,house,12inch,13.49,https://clone.nl//item56812.html,https://clone.nl/platen/artwork/large/plaatimage56169.jpg
3916,Dea,Canine Carnaval,Frame Of Mind,house,12inch,9.99,https://clone.nl//item56803.html,https://clone.nl/platen/artwork/large/plaatimage56164.jpg
3917,Mr. G,Next Phase EP,Squirrels On Film,house,12inch,11.49,https://clone.nl//item56800.html,https://clone.nl/platen/artwork/large/plaatimage56160.jpg
3918,Shafty,Deep In Side Of You,Bass Culture,house,12inch,12.99,https://clone.nl//item56791.html,https://clone.nl/platen/artwork/large/plaatimage56149.jpg
3919,Night Communication,Night Communication EP,Hotmix Records,house,12inch,9.99,https://clone.nl//item56790.html,https://clone.nl/platen/artwork/large/plaatimage56148.jpg
3920,George Earnest & Der Opium Queen,Time Heals All Wounds,Waxtefacts,house,12inch,13.99,https://clone.nl//item56769.html,https://clone.nl/platen/artwork/large/plaatimage56130.jpg
3921,Body Culture,BodyCulture001,Fxhe,house,12inch,9.99,https://clone.nl//item56747.html,https://clone.nl/platen/artwork/large/plaatimage56108.jpg
3922,SJ Tequilla,Sanya,Mood Hut,house,12inch,12.99,https://clone.nl//item56744.html,https://clone.nl/platen/artwork/large/plaatimage56105.jpg
3923,Gari Romalis / Rafa Santos,From Detroit To Madrid II,2000 black,house,12inch,27.99,https://clone.nl//item56733.html,https://clone.nl/platen/artwork/large/plaatimage56095.jpg
3924,Vincent Halliburton ,Vibe Under A Different Frequency EP,Icon Of Desire,house,12inch,14.99,https://clone.nl//item56730.html,https://clone.nl/platen/artwork/large/plaatimage56092.jpg
3925,DJ Legwarmer,Full On,Offworld,house,12inch,29.99,https://clone.nl//item56717.html,https://clone.nl/platen/artwork/large/plaatimage56079.jpg
3926,Gene On Earth,Local Fuzz,Proform Series,house,2x12inch,11.99,https://clone.nl//item56709.html,https://clone.nl/platen/artwork/large/plaatimage56073.jpg
3927,Orlando Detroit Connection,1000 Miles Ahead (Remastered),Tamed Musiq,house,12inch,9.99,https://clone.nl//item56708.html,https://clone.nl/platen/artwork/large/plaatimage56072.jpg
3928,Various Artists,Kultura Zvuka #001,Tamed Musiq,house,12inch,9.99,https://clone.nl//item56672.html,https://clone.nl/platen/artwork/large/plaatimage56041.jpg
3929,Johannes Klingebiel,Positional Play,Body 'N Deep,house,12inch,9.99,https://clone.nl//item56669.html,https://clone.nl/platen/artwork/large/plaatimage56037.jpg
3930,Thread,The Derwent Way EP,Soundtravels,house,12inch,13.99,https://clone.nl//item56668.html,https://clone.nl/platen/artwork/large/plaatimage56036.jpg
3931,Various Artists,Raising Ancestors,Funclab Records,house,12inch,13.99,https://clone.nl//item56667.html,https://clone.nl/platen/artwork/large/plaatimage56035.jpg
3932,Hdv,Galactic Railroad EP,Tartelet,house,12inch,12.99,https://clone.nl//item56660.html,https://clone.nl/platen/artwork/large/plaatimage56032.jpg
3933,Yonder Kids,Arsequake 1999-2009,No Shallow Pool,house,2x12inch,11.49,https://clone.nl//item56658.html,https://clone.nl/platen/artwork/large/plaatimage56030.jpg
3934,Trinidadian Deep,Natty Dread/ Electric Boogie,Exo Recordings Intl.,house,12inch,11.99,https://clone.nl//item56657.html,https://clone.nl/platen/artwork/large/plaatimage56029.jpg
3935,Hendrik van Boetzelaer,Memoire du Present,Superconscious Records,house,EP,13.99,https://clone.nl//item56654.html,https://clone.nl/platen/artwork/large/plaatimage56026.jpg
